origin / session_media,date,total_users,sessions,engagement_rate,engaged_sessions,average_session_duration,session_conversion_rate,conversions,avarage_purchase_revenue,total_revenue
linktr.ee / referral,20231101,45,48,0.875,42,208.03060029166667,0.020833333333333332,1,607.649999,607.649999
linktr.ee / referral,20231103,40,41,0.9024390243902439,37,310.15001351219513,0.024390243902439025,1,125.309999,125.309999
linktr.ee / referral,20231113,91,93,0.9247311827956989,86,290.87364427956993,0.010752688172043012,1,322.89,322.89
linktr.ee / referral,20231115,85,87,0.9195402298850575,80,399.0621185632184,0.011494252873563218,1,196.159998,196.159998
linktr.ee / referral,20231117,62,63,0.9523809523809523,60,217.65961874603175,0.015873015873015872,1,363.420002,363.420002
linktr.ee / referral,20231118,70,71,0.9154929577464789,65,255.4585998028169,0.014084507042253521,1,584.709998,584.709998
linktr.ee / referral,20231120,101,106,0.9150943396226415,97,262.12385946226414,0.009433962264150943,1,145.800002,145.800002
linktr.ee / referral,20231121,86,92,0.8913043478260869,82,246.10045931521736,0.010869565217391304,1,275.730001,275.730001
linktr.ee / referral,20231122,67,74,0.8783783783783784,65,176.52579164864864,0.013513513513513514,1,267.340001,267.340001
linktr.ee / referral,20231123,139,144,0.9583333333333334,138,282.77232711111105,0.006944444444444444,1,630.24,630.24
linktr.ee / referral,20231125,134,139,0.9064748201438849,126,414.30060192086336,0.007194244604316547,1,139.210001,139.210001
linktr.ee / referral,20231129,84,88,0.9090909090909091,80,263.70592279545457,0.011363636363636364,1,256.150002,256.150002
linktr.ee / referral,20231202,54,57,0.9473684210526315,54,388.037224754386,0.017543859649122806,1,161.42,161.42
linktr.ee / referral,20231203,68,74,0.9459459459459459,70,221.73044743243244,0.013513513513513514,1,126.739998,126.739998
linktr.ee / referral,20231210,61,64,0.90625,58,294.03258989062505,0.015625,1,460.899999,460.899999
linktr.ee / referral,20231212,62,65,0.8615384615384616,56,348.5677919692307,0.015384615384615385,1,257.62,257.62
linktr.ee / referral,20231218,52,62,0.9193548387096774,57,734.187338532258,0.016129032258064516,1,301.450001,301.450001
linktr.ee / referral,20231220,39,46,0.8695652173913043,40,378.70657804347826,0.021739130434782608,1,138.609999,138.609999
linktr.ee / referral,20231226,48,55,0.9272727272727272,51,401.312233,0.01818181818181818,1,125.029999,125.029999
newslatter / home,20230401,59,66,0.3787878787878788,25,143.4829383181818,0.015151515151515152,1,103.500002,103.500002
newsletter / home,20230422,55,64,0.6875,44,301.42294589062504,0.015625,1,305.259999,305.259999
newsletter / home,20230630,42,50,0.64,32,271.54022726000005,0.02,1,283.95,283.95
newsletter / home,20230706,45,61,0.7540983606557377,46,335.0306182786885,0.01639344262295082,1,189.300002,189.300002
newsletter / home,20230708,52,60,0.6833333333333333,41,325.4813217166667,0.016666666666666666,1,111.900002,111.900002
newsletter / home,20230713,51,64,0.625,40,656.1731398125,0.015625,1,192.720002,192.720002
newsletter / home,20230715,73,90,0.6555555555555556,59,303.2444087555556,0.011111111111111112,1,284.700002,284.700002
newsletter / home,20230718,39,53,0.6792452830188679,36,568.6414758301886,0.018867924528301886,1,1522.299999,1522.299999
newsletter / home,20230723,57,70,0.6428571428571429,45,278.6590883857143,0.014285714285714285,1,85.839998,85.839998
newsletter / home,20230724,58,83,0.6626506024096386,55,536.105794614458,0.012048192771084338,1,425.339998,425.339998
newsletter / home,20230730,44,58,0.6896551724137931,40,533.6306943275862,0.017241379310344827,1,168.479999,168.479999
newsletter / home,20230818,42,53,0.8490566037735849,45,682.6670353396225,0.018867924528301886,1,167.76,167.76
newsletter / home,20230912,49,83,0.7590361445783133,63,567.589057,0.012048192771084338,1,757.259999,757.259999
(direct) / (none),20230101,38,43,0.4186046511627907,18,85.94222337209301,0,0,0,0
(direct) / (none),20230102,58,69,0.5217391304347826,36,313.3854197826087,0,0,0,0
(direct) / (none),20230103,61,70,0.6142857142857143,43,278.86319355714284,0,0,0,0
(direct) / (none),20230104,60,66,0.5454545454545454,36,183.11381981818184,0,0,0,0
(direct) / (none),20230105,53,67,0.4925373134328358,33,286.1937436567164,0,0,0,0
(direct) / (none),20230106,48,58,0.46551724137931033,27,443.80436284482755,0,0,0,0
(direct) / (none),20230107,39,42,0.5476190476190477,23,195.603308047619,0,0,0,0
(direct) / (none),20230108,52,63,0.5873015873015873,37,285.4363984444445,0,0,0,0
(direct) / (none),20230109,52,63,0.5555555555555556,35,413.4646647142858,0,0,0,0
(direct) / (none),20230110,70,83,0.4939759036144578,41,251.02274872289158,0,0,0,0
(direct) / (none),20230111,62,71,0.5070422535211268,36,179.53833876056336,0,0,0,0
(direct) / (none),20230112,42,52,0.5576923076923077,29,194.51739182692307,0,0,0,0
(direct) / (none),20230113,53,67,0.4626865671641791,31,221.18962943283583,0,0,0,0
(direct) / (none),20230115,47,48,0.3333333333333333,16,221.49711454166666,0,0,0,0
(direct) / (none),20230116,45,53,0.5283018867924528,28,209.47523466037737,0,0,0,0
(direct) / (none),20230117,54,60,0.5,30,181.24743698333333,0,0,0,0
(direct) / (none),20230118,45,52,0.4423076923076923,23,300.7274503269231,0,0,0,0
(direct) / (none),20230119,44,49,0.6938775510204082,34,472.48053151020406,0,0,0,0
(direct) / (none),20230120,42,54,0.6666666666666666,36,501.43916218518524,0,0,0,0
(direct) / (none),20230121,41,46,0.4782608695652174,22,122.36732945652174,0,0,0,0
(direct) / (none),20230122,51,54,0.6296296296296297,34,233.49160438888887,0,0,0,0
(direct) / (none),20230123,57,63,0.5079365079365079,32,196.65972026984127,0,0,0,0
(direct) / (none),20230124,44,51,0.5882352941176471,30,359.6523496862745,0,0,0,0
(direct) / (none),20230125,43,47,0.6382978723404256,30,231.25964321276595,0,0,0,0
(direct) / (none),20230126,40,46,0.5434782608695652,25,335.75382623913043,0,0,0,0
(direct) / (none),20230127,80,95,0.5473684210526316,52,326.59330294736844,0,0,0,0
(direct) / (none),20230128,75,87,0.3793103448275862,33,212.7760790804598,0,0,0,0
(direct) / (none),20230129,49,55,0.5272727272727272,29,368.76925398181817,0,0,0,0
(direct) / (none),20230130,65,70,0.45714285714285713,32,167.25185314285716,0,0,0,0
(direct) / (none),20230131,37,44,0.6363636363636364,28,257.203953,0,0,0,0
(direct) / (none),20230201,66,74,0.4189189189189189,31,106.03067533783783,0,0,0,0
(direct) / (none),20230202,95,107,0.3925233644859813,42,237.34749006542054,0,0,0,0
(direct) / (none),20230203,95,104,0.7211538461538461,75,144.57410126923077,0,0,0,0
(direct) / (none),20230204,60,68,0.6470588235294118,44,239.39481861764705,0,0,0,0
(direct) / (none),20230205,104,111,0.18018018018018017,20,96.13277058558559,0,0,0,0
(direct) / (none),20230206,105,120,0.38333333333333336,46,205.5548937833333,0,0,0,0
(direct) / (none),20230207,73,77,0.38961038961038963,30,83.58792944155843,0,0,0,0
(direct) / (none),20230208,57,64,0.578125,37,313.48433565625,0,0,0,0
(direct) / (none),20230209,45,53,0.6037735849056604,32,437.52290960377354,0,0,0,0
(direct) / (none),20230210,47,59,0.6271186440677966,37,276.5494851864407,0,0,0,0
(direct) / (none),20230211,82,83,0.1927710843373494,16,61.09797373493976,0,0,0,0
(direct) / (none),20230212,46,50,0.46,23,173.12236180000002,0,0,0,0
(direct) / (none),20230213,66,79,0.5569620253164557,44,225.6375661012658,0,0,0,0
(direct) / (none),20230214,97,110,0.44545454545454544,49,228.47441164545455,0,0,0,0
(direct) / (none),20230215,63,76,0.5,38,267.6878615789474,0,0,0,0
(direct) / (none),20230216,51,57,0.631578947368421,36,227.70969001754386,0,0,0,0
(direct) / (none),20230217,85,92,0.21739130434782608,20,79.6726245326087,0,0,0,0
(direct) / (none),20230218,50,55,0.6363636363636364,35,351.2446300727273,0,0,0,0
(direct) / (none),20230219,50,60,0.5,30,206.63429546666666,0,0,0,0
(direct) / (none),20230220,62,63,0.47619047619047616,30,203.66540457142858,0,0,0,0
(direct) / (none),20230221,50,61,0.5901639344262295,36,192.9201667704918,0,0,0,0
(direct) / (none),20230222,59,74,0.47297297297297297,35,211.1048529189189,0,0,0,0
(direct) / (none),20230223,81,91,0.4725274725274725,43,330.33360846153846,0,0,0,0
(direct) / (none),20230224,91,112,0.6607142857142857,74,369.33875990178575,0,0,0,0
(direct) / (none),20230225,59,74,0.5405405405405406,40,300.4301973513513,0,0,0,0
(direct) / (none),20230226,55,62,0.45161290322580644,28,355.8823738064516,0,0,0,0
(direct) / (none),20230227,66,74,0.581081081081081,43,263.0148171216216,0,0,0,0
(direct) / (none),20230228,69,80,0.575,46,268.97597859999996,0,0,0,0
(direct) / (none),20230301,56,66,0.5303030303030303,35,260.3761161818182,0,0,0,0
(direct) / (none),20230302,106,121,0.371900826446281,45,177.8235109586777,0,0,0,0
(direct) / (none),20230303,86,92,0.6956521739130435,64,188.79509943478257,0,0,0,0
(direct) / (none),20230304,39,45,0.4222222222222222,19,219.95743384444444,0,0,0,0
(direct) / (none),20230305,53,61,0.5245901639344263,32,306.7583814918033,0,0,0,0
(direct) / (none),20230306,67,87,0.45977011494252873,40,224.32815348275864,0,0,0,0
(direct) / (none),20230307,59,80,0.725,58,470.8384354625,0,0,0,0
(direct) / (none),20230308,49,63,0.5555555555555556,35,187.14783328571428,0,0,0,0
(direct) / (none),20230309,74,94,0.43617021276595747,41,160.97443688297872,0,0,0,0
(direct) / (none),20230310,58,65,0.5230769230769231,34,206.3787308,0,0,0,0
(direct) / (none),20230311,56,62,0.4032258064516129,25,135.33642961290323,0,0,0,0
(direct) / (none),20230312,67,72,0.4861111111111111,35,89.4055494027778,0,0,0,0
(direct) / (none),20230313,68,76,0.5131578947368421,39,187.33148519736844,0,0,0,0
(direct) / (none),20230314,58,67,0.4626865671641791,31,153.53632282089555,0,0,0,0
(direct) / (none),20230322,62,76,0.5394736842105263,41,285.22326371052634,0,0,0,0
(direct) / (none),20230325,57,70,0.5428571428571428,38,301.5419909285714,0,0,0,0
(direct) / (none),20230329,77,93,0.3763440860215054,35,169.77586956989248,0,0,0,0
(direct) / (none),20230401,57,60,0.31666666666666665,19,1080.130834,0,0,0,0
(direct) / (none),20230405,64,68,0.45588235294117646,31,196.41504519117646,0,0,0,0
(direct) / (none),20230406,56,67,0.5522388059701493,37,133.45865664179104,0,0,0,0
(direct) / (none),20230407,50,55,0.43636363636363634,24,213.95321556363638,0,0,0,0
(direct) / (none),20230408,178,180,0.19444444444444445,35,87.41579043888889,0,0,0,0
(direct) / (none),20230410,60,69,0.5652173913043478,39,294.7734571594203,0,0,0,0
(direct) / (none),20230412,86,93,0.3870967741935484,36,161.04941238709677,0,0,0,0
(direct) / (none),20230415,68,76,0.5131578947368421,39,247.1930460131579,0,0,0,0
(direct) / (none),20230416,43,46,0.5652173913043478,26,363.79523995652175,0,0,0,0
(direct) / (none),20230418,56,61,0.39344262295081966,24,130.27463649180328,0,0,0,0
(direct) / (none),20230419,74,93,0.45161290322580644,42,139.62196108602149,0,0,0,0
(direct) / (none),20230424,51,61,0.47540983606557374,29,180.11570368852458,0,0,0,0
(direct) / (none),20230426,71,80,0.4375,35,223.48106475000003,0,0,0,0
(direct) / (none),20230430,53,57,0.2982456140350877,17,178.7571663859649,0,0,0,0
(direct) / (none),20230503,52,57,0.49122807017543857,28,178.0692391403509,0,0,0,0
(direct) / (none),20230504,52,60,0.5,30,148.57697663333335,0,0,0,0
(direct) / (none),20230506,61,70,0.3,21,195.65329344285715,0,0,0,0
(direct) / (none),20230510,80,83,0.4457831325301205,37,170.54628018072287,0,0,0,0
(direct) / (none),20230511,68,77,0.42857142857142855,33,149.0757721948052,0,0,0,0
(direct) / (none),20230512,55,68,0.5,34,215.42356922058823,0,0,0,0
(direct) / (none),20230513,64,78,0.38461538461538464,30,186.43866733333334,0,0,0,0
(direct) / (none),20230519,68,78,0.5,39,237.54660982051283,0,0,0,0
(direct) / (none),20230521,59,65,0.4,26,124.36883670769232,0,0,0,0
(direct) / (none),20230523,82,86,0.4069767441860465,35,148.86654499999997,0,0,0,0
(direct) / (none),20230527,71,79,0.4936708860759494,39,487.5334155189874,0,0,0,0
(direct) / (none),20230528,68,73,0.4931506849315068,36,116.69460365753423,0,0,0,0
(direct) / (none),20230530,79,89,0.3595505617977528,32,82.89281925842697,0,0,0,0
(direct) / (none),20230601,62,72,0.4166666666666667,30,59.59900436111112,0,0,0,0
(direct) / (none),20230602,58,68,0.4264705882352941,29,248.6871014117647,0,0,0,0
(direct) / (none),20230604,51,57,0.38596491228070173,22,155.40347608771927,0,0,0,0
(direct) / (none),20230606,53,57,0.5789473684210527,33,229.30634663157895,0,0,0,0
(direct) / (none),20230611,172,187,0.2887700534759358,54,102.61652355614974,0,0,0,0
(direct) / (none),20230612,60,73,0.4246575342465753,31,239.60350801369864,0,0,0,0
(direct) / (none),20230614,151,168,0.40476190476190477,68,155.3059816904762,0,0,0,0
(direct) / (none),20230615,145,160,0.425,68,225.56841520625,0,0,0,0
(direct) / (none),20230618,183,193,0.35233160621761656,68,79.69857676165803,0,0,0,0
(direct) / (none),20230620,171,196,0.3622448979591837,71,163.61719388775512,0,0,0,0
(direct) / (none),20230622,210,226,0.415929203539823,94,114.23850794690264,0,0,0,0
(direct) / (none),20230624,183,210,0.2857142857142857,60,112.05452096666666,0,0,0,0
(direct) / (none),20230625,195,217,0.30414746543778803,66,87.55949131336406,0,0,0,0
(direct) / (none),20230629,184,202,0.42574257425742573,86,187.39483237623762,0,0,0,0
(direct) / (none),20230630,185,201,0.36318407960199006,73,106.37254601492538,0,0,0,0
(direct) / (none),20230701,62,66,0.5757575757575758,38,241.93762990909093,0,0,0,0
(direct) / (none),20230702,41,45,0.5111111111111111,23,155.53516948888887,0,0,0,0
(direct) / (none),20230704,67,81,0.41975308641975306,34,119.9014734567901,0,0,0,0
(direct) / (none),20230705,64,72,0.4583333333333333,33,164.17707816666666,0,0,0,0
(direct) / (none),20230706,64,75,0.5066666666666667,38,230.16017206666666,0,0,0,0
(direct) / (none),20230711,42,51,0.5490196078431373,28,242.82849880392158,0,0,0,0
(direct) / (none),20230712,81,99,0.5050505050505051,50,327.6820488181818,0,0,0,0
(direct) / (none),20230805,60,60,0.43333333333333335,26,130.04196466666667,0,0,0,0
(direct) / (none),20230812,54,57,0.49122807017543857,28,263.4868882807018,0,0,0,0
(direct) / (none),20230813,43,51,0.3137254901960784,16,171.05564229411763,0,0,0,0
(direct) / (none),20230821,81,94,0.5851063829787234,55,412.6295474787234,0,0,0,0
(direct) / (none),20230826,57,63,0.3968253968253968,25,102.1824833015873,0,0,0,0
(direct) / (none),20230827,41,43,0.4883720930232558,21,246.17188216279072,0,0,0,0
(direct) / (none),20230828,47,55,0.5272727272727272,29,135.9228360909091,0,0,0,0
(direct) / (none),20230903,66,70,0.3,21,111.19746255714286,0,0,0,0
(direct) / (none),20230907,52,57,0.543859649122807,31,152.84138601754387,0,0,0,0
(direct) / (none),20230908,41,48,0.5208333333333334,25,282.2829520208333,0,0,0,0
(direct) / (none),20230909,52,61,0.36065573770491804,22,163.59215129508198,0,0,0,0
(direct) / (none),20230913,76,100,0.45,45,120.33011197,0,0,0,0
(direct) / (none),20230915,68,77,0.45454545454545453,35,260.5748077012987,0,0,0,0
(direct) / (none),20230918,68,74,0.4189189189189189,31,198.09484504054055,0,0,0,0
(direct) / (none),20230923,51,63,0.47619047619047616,30,215.33169998412697,0,0,0,0
(direct) / (none),20230924,43,47,0.6170212765957447,29,344.41106819148933,0,0,0,0
(direct) / (none),20230925,63,74,0.44594594594594594,33,193.82989355405405,0,0,0,0
(direct) / (none),20230927,70,81,0.41975308641975306,34,344.4526892592592,0,0,0,0
(direct) / (none),20231004,66,77,0.4025974025974026,31,278.6424682597402,0,0,0,0
(direct) / (none),20231005,53,56,0.39285714285714285,22,163.16811683928572,0,0,0,0
(direct) / (none),20231006,38,38,0.3684210526315789,14,146.54959857894735,0,0,0,0
(direct) / (none),20231008,39,44,0.36363636363636365,16,152.9137325909091,0,0,0,0
(direct) / (none),20231009,63,73,0.547945205479452,40,333.3821356849315,0,0,0,0
(direct) / (none),20231010,47,54,0.37037037037037035,20,353.6068915185185,0,0,0,0
(direct) / (none),20231011,44,51,0.43137254901960786,22,241.59894329411762,0,0,0,0
(direct) / (none),20231012,40,44,0.4090909090909091,18,82.97114263636364,0,0,0,0
(direct) / (none),20231020,52,58,0.41379310344827586,24,320.30326224137934,0,0,0,0
(direct) / (none),20231021,46,53,0.5094339622641509,27,176.30592662264152,0,0,0,0
(direct) / (none),20231028,51,56,0.44642857142857145,25,383.80964864285716,0,0,0,0
(direct) / (none),20231030,57,62,0.3548387096774194,22,210.79262116129033,0,0,0,0
(direct) / (none),20231031,65,74,0.5405405405405406,40,218.79183390540538,0,0,0,0
(direct) / (none),20231111,47,57,0.5087719298245614,29,215.52016580701758,0,0,0,0
(direct) / (none),20231210,71,83,0.40963855421686746,34,233.4781241807229,0,0,0,0
(direct) / (none),20231214,77,83,0.4819277108433735,40,230.44449648192773,0,0,0,0
(direct) / (none),20231218,57,67,0.40298507462686567,27,125.48811088059703,0,0,0,0
(direct) / (none),20231220,63,69,0.4927536231884058,34,146.66967431884058,0,0,0,0
(direct) / (none),20231221,91,94,0.5957446808510638,56,167.59577057446808,0,0,0,0
(direct) / (none),20231222,45,48,0.5208333333333334,25,96.62620058333334,0,0,0,0
(direct) / (none),20231225,57,62,0.45161290322580644,28,114.26030751612903,0,0,0,0
(direct) / (none),20231227,80,87,0.5172413793103449,45,213.420301954023,0,0,0,0
(direct) / (none),20231229,59,65,0.4,26,118.67765350769231,0,0,0,0
(direct) / (none),20231231,40,46,0.2826086956521739,13,56.347134869565224,0,0,0,0
(not set),20231227,58,58,0,0,28.891184844827585,0,0,0,0
(not set),20231228,74,74,0,0,1.8023714324324325,0,0,0,0
(not set),20231229,49,49,0,0,0.002918591836734694,0,0,0,0
(not set),20231230,38,38,0,0,14.592231710526317,0,0,0,0
IGShopping / Social,20231007,51,51,0.49019607843137253,25,215.29547101960785,0,0,0,0
RD Station / email,20230102,46,65,0.7384615384615385,48,481.2903877076923,0,0,0,0
RD Station / email,20230103,39,53,0.6792452830188679,36,591.6083774905661,0,0,0,0
RD Station / email,20230107,43,49,0.4897959183673469,24,214.51000061224488,0,0,0,0
RD Station / email,20230109,85,116,0.7327586206896551,85,405.9042847413794,0,0,0,0
RD Station / email,20230110,90,115,0.6434782608695652,74,379.80275595652176,0,0,0,0
RD Station / email,20230111,51,74,0.7027027027027027,52,402.9938246216216,0,0,0,0
RD Station / email,20230112,37,51,0.7254901960784313,37,410.30005037254904,0,0,0,0
RD Station / email,20230116,70,80,0.675,54,311.83796225000003,0,0,0,0
RD Station / email,20230117,67,82,0.7195121951219512,59,183.42717306097563,0,0,0,0
RD Station / email,20230118,61,73,0.6438356164383562,47,343.1961920547945,0,0,0,0
RD Station / email,20230119,55,64,0.78125,50,178.75029553125003,0,0,0,0
RD Station / email,20230120,111,125,0.728,91,115.91989157600001,0,0,0,0
RD Station / email,20230121,80,91,0.7362637362637363,67,65.45938707692308,0,0,0,0
RD Station / email,20230122,104,119,0.8067226890756303,96,218.48976733613446,0,0,0,0
RD Station / email,20230123,122,144,0.7430555555555556,107,257.9161910833334,0,0,0,0
RD Station / email,20230124,62,83,0.7228915662650602,60,335.3789755421687,0,0,0,0
RD Station / email,20230125,98,112,0.7321428571428571,82,316.36347477678567,0,0,0,0
RD Station / email,20230126,75,95,0.6421052631578947,61,172.28521843157898,0,0,0,0
RD Station / email,20230127,70,84,0.6785714285714286,57,538.7350232380952,0,0,0,0
RD Station / email,20230128,127,146,0.7602739726027398,111,452.6801666438356,0,0,0,0
RD Station / email,20230129,108,118,0.7457627118644068,88,152.26112198305086,0,0,0,0
RD Station / email,20230130,91,114,0.7368421052631579,84,268.3554257894737,0,0,0,0
RD Station / email,20230131,73,87,0.6666666666666666,58,375.44626459770114,0,0,0,0
RD Station / email,20230201,63,85,0.6823529411764706,58,231.93029936470586,0,0,0,0
RD Station / email,20230202,63,80,0.7125,57,498.1726226125,0,0,0,0
RD Station / email,20230203,107,132,0.7575757575757576,100,478.0616013787879,0,0,0,0
RD Station / email,20230204,122,137,0.5328467153284672,73,259.8460559562044,0,0,0,0
RD Station / email,20230205,88,114,0.8157894736842105,93,548.7729216140351,0,0,0,0
RD Station / email,20230206,95,132,0.6742424242424242,89,490.81802574999995,0,0,0,0
RD Station / email,20230207,115,142,0.6619718309859155,94,335.5904136197183,0,0,0,0
RD Station / email,20230208,84,102,0.5294117647058824,54,428.50273051960784,0,0,0,0
RD Station / email,20230209,77,91,0.7362637362637363,67,333.61387654945054,0,0,0,0
RD Station / email,20230210,79,92,0.44565217391304346,41,182.76669661956524,0,0,0,0
RD Station / email,20230212,70,72,0.8055555555555556,58,54.08153602777778,0,0,0,0
RD Station / email,20230213,52,71,0.647887323943662,46,499.6314460704226,0,0,0,0
RD Station / email,20230214,59,82,0.6707317073170732,55,957.7782404999999,0,0,0,0
RD Station / email,20230215,62,81,0.5925925925925926,48,502.1734628271605,0,0,0,0
RD Station / email,20230216,45,62,0.6451612903225806,40,295.486097016129,0,0,0,0
RD Station / email,20230217,41,67,0.7910447761194029,53,324.0108009552239,0,0,0,0
RD Station / email,20230218,108,116,0.8879310344827587,103,185.29369364655173,0,0,0,0
RD Station / email,20230219,54,65,0.6,39,205.3074776153846,0,0,0,0
RD Station / email,20230220,53,63,0.5714285714285714,36,87.05887015873016,0,0,0,0
RD Station / email,20230222,41,68,0.5882352941176471,40,365.5517283970588,0,0,0,0
RD Station / email,20230223,46,59,0.7288135593220338,43,509.9128386271187,0,0,0,0
RD Station / email,20230224,97,125,0.808,101,405.73178512799996,0,0,0,0
RD Station / email,20230225,98,104,0.6923076923076923,72,258.1807409423077,0,0,0,0
RD Station / email,20230226,155,172,0.5406976744186046,93,175.4516870406977,0,0,0,0
RD Station / email,20230227,165,201,0.6666666666666666,134,273.16981676616916,0,0,0,0
RD Station / email,20230228,111,138,0.5797101449275363,80,464.3382189492754,0,0,0,0
RD Station / email,20230301,61,81,0.6172839506172839,50,445.68123946913573,0,0,0,0
RD Station / email,20230302,45,57,0.5614035087719298,32,245.8939318245614,0,0,0,0
RD Station / email,20230306,45,60,0.6833333333333333,41,346.13875923333336,0,0,0,0
RD Station / email,20230307,37,48,0.6875,33,223.97207891666667,0,0,0,0
RD Station / email,20230311,45,49,0.5102040816326531,25,110.95052587755103,0,0,0,0
RD Station / email,20230313,44,52,0.7115384615384616,37,283.09778182692304,0,0,0,0
RD Station / email,20230529,53,61,0.7704918032786885,47,271.6333730163935,0,0,0,0
RD Station / email,20230614,44,52,0.7884615384615384,41,326.2949804038462,0,0,0,0
RD Station / email,20230627,60,66,0.7424242424242424,49,186.73352401515152,0,0,0,0
RD Station / email,20230629,45,54,0.5740740740740741,31,187.8502371851852,0,0,0,0
RD Station / email,20230630,90,94,0.2765957446808511,26,151.8986864148936,0,0,0,0
RD Station / email,20230731,45,51,0.7450980392156863,38,317.3812322156863,0,0,0,0
RD Station / email,20230808,38,51,0.6274509803921569,32,425.32507019607846,0,0,0,0
RD Station / email,20231024,37,47,0.6595744680851063,31,328.56749321276595,0,0,0,0
edrone / email,20231101,65,82,0.7439024390243902,61,762.2274037317072,0,0,0,0
edrone / email,20231103,71,88,0.5454545454545454,48,528.3463253636363,0,0,0,0
edrone / email,20231108,54,72,0.6388888888888888,46,310.32281408333336,0,0,0,0
edrone / email,20231112,54,69,0.43478260869565216,30,163.6946923478261,0,0,0,0
edrone / email,20231113,92,129,0.6976744186046512,90,524.6698245503875,0,0,0,0
edrone / email,20231116,49,93,0.5161290322580645,48,320.9898724408602,0,0,0,0
edrone / email,20231117,51,68,0.6764705882352942,46,592.6482816911765,0,0,0,0
edrone / email,20231118,39,54,0.7592592592592593,41,591.5210026851853,0,0,0,0
edrone / email,20231120,68,85,0.6705882352941176,57,624.0379909529412,0,0,0,0
edrone / email,20231123,71,101,0.6336633663366337,64,395.03480354455445,0,0,0,0
edrone / email,20231201,49,58,0.6551724137931034,38,518.6626060862069,0,0,0,0
edrone / email,20231206,42,48,0.75,36,531.3032613541667,0,0,0,0
facebook / cpc,20230117,43,43,0.3953488372093023,17,92.26120165116279,0,0,0,0
facebook / cpc,20230118,44,44,0.8181818181818182,36,330.1649837954546,0,0,0,0
facebook / cpc,20230119,41,43,0.6511627906976745,28,142.3648388372093,0,0,0,0
facebook / cpc,20230120,49,49,0.6938775510204082,34,787.0249055102041,0,0,0,0
facebook / cpc,20230121,56,59,0.711864406779661,42,290.3101150338983,0,0,0,0
facebook / cpc,20230122,48,51,0.6274509803921569,32,189.95526170588235,0,0,0,0
facebook / cpc,20230126,39,40,0.7,28,151.7045388,0,0,0,0
facebook / cpc,20230127,57,61,0.6065573770491803,37,340.0172210491803,0,0,0,0
facebook / cpc,20230128,80,83,0.5903614457831325,49,191.71040354216868,0,0,0,0
facebook / cpc,20230129,50,52,0.5769230769230769,30,181.6732675576923,0,0,0,0
facebook / cpc,20230130,57,61,0.5409836065573771,33,385.83648047540987,0,0,0,0
facebook / cpc,20230131,50,55,0.7454545454545455,41,508.22952018181815,0,0,0,0
facebook / cpc,20230203,42,43,0.3488372093023256,15,22.965369790697675,0,0,0,0
facebook / cpc,20230204,48,48,0.375,18,58.97899072916667,0,0,0,0
facebook / cpc,20230205,42,43,0.5581395348837209,24,82.49298937209302,0,0,0,0
facebook / cpc,20230206,84,87,0.6666666666666666,58,207.68293029885055,0,0,0,0
facebook / cpc,20230209,93,96,0.6041666666666666,58,121.01796405208334,0,0,0,0
facebook / cpc,20230210,50,54,0.7222222222222222,39,394.39687824074076,0,0,0,0
facebook / cpc,20230211,64,70,0.7857142857142857,55,261.2044093142857,0,0,0,0
facebook / cpc,20230212,63,66,0.696969696969697,46,249.59375587878787,0,0,0,0
facebook / cpc,20230213,42,44,0.75,33,155.61423668181817,0,0,0,0
facebook / cpc,20230222,48,52,0.7692307692307693,40,266.88497178846154,0,0,0,0
facebook / cpc,20230224,80,81,0.7283950617283951,59,136.79203867901234,0,0,0,0
facebook / cpc,20230225,65,69,0.8115942028985508,56,214.86800784057974,0,0,0,0
facebook / cpc,20230226,66,69,0.7971014492753623,55,237.08350104347826,0,0,0,0
facebook / cpc,20230228,78,81,0.5679012345679012,46,298.3333482469136,0,0,0,0
facebook / cpc,20230301,60,75,0.68,51,215.526728,0,0,0,0
facebook / cpc,20230306,40,40,0.575,23,46.344295525,0,0,0,0
facebook / cpc,20230307,56,56,0.6071428571428571,34,301.1138435,0,0,0,0
facebook / cpc,20230308,64,66,0.5757575757575758,38,82.1922849848485,0,0,0,0
facebook / cpc,20230309,46,50,0.58,29,52.907640719999996,0,0,0,0
facebook / cpc,20230311,59,65,0.7076923076923077,46,120.84557538461539,0,0,0,0
facebook / cpc,20230312,58,64,0.65625,42,140.58390746875,0,0,0,0
facebook / cpc,20230313,54,58,0.6551724137931034,38,266.38801505172415,0,0,0,0
facebook / cpc,20230314,46,49,0.5510204081632653,27,255.72198175510204,0,0,0,0
facebook / cpc,20230315,42,48,0.4791666666666667,23,190.8194029166667,0,0,0,0
facebook / cpc,20230317,56,58,0.5344827586206896,31,61.9065979137931,0,0,0,0
facebook / cpc,20230319,73,78,0.7435897435897436,58,261.6819799102564,0,0,0,0
facebook / cpc,20230320,75,82,0.6341463414634146,52,129.68417484146343,0,0,0,0
facebook / cpc,20230321,58,62,0.7258064516129032,45,123.10461322580646,0,0,0,0
facebook / cpc,20230322,51,52,0.6346153846153846,33,102.6894658076923,0,0,0,0
facebook / cpc,20230323,44,46,0.5869565217391305,27,133.60422658695651,0,0,0,0
facebook / cpc,20230325,48,50,0.7,35,294.81483368,0,0,0,0
facebook / cpc,20230327,56,60,0.6833333333333333,41,186.26655238333333,0,0,0,0
